1.00,1,4.079245
1.00,2,3.590221
1.00,3,3.323260
1.00,4,3.281376
1.00,5,3.293972
1.00,6,3.272112
1.01,7,3.266466
1.01,8,3.246076
1.01,9,3.246698
1.01,10,3.251022
1.01,11,3.243286
1.01,12,3.223518
1.01,13,3.228463
1.01,14,3.228184
1.01,15,3.204321
1.01,16,3.237358
1.01,17,3.220625
1.01,18,3.209957
1.01,19,3.214809
1.01,20,3.200062
1.02,21,3.221780
1.02,22,3.228054
1.02,23,3.225942
1.02,24,3.211033
1.02,25,3.204532
1.02,26,3.226024
1.02,27,3.195358
1.02,28,3.208916
1.02,29,3.199735
1.02,30,3.207321
1.02,31,3.207938
1.02,32,3.209700
1.02,33,3.203902
1.03,34,3.208337
1.03,35,3.198797
1.03,36,3.214491
1.03,37,3.205774
1.03,38,3.187479
1.03,39,3.223849
1.03,40,3.206505
1.03,41,3.221197
1.03,42,3.190288
1.03,43,3.196799
1.03,44,3.190303
1.03,45,3.224925
1.03,46,3.194961
1.03,47,3.200105
1.04,48,3.193772
1.04,49,3.207847
1.04,50,3.195683
1.04,51,3.203044
1.04,52,3.200102
1.04,53,3.197577
1.04,54,3.201962
1.04,55,3.206749
1.04,56,3.220128
1.04,57,3.212198
1.04,58,3.207589
1.04,59,3.204728
1.04,60,3.199948
1.05,61,3.206998
1.05,62,3.193350
1.05,63,3.225386
1.05,64,3.208009
1.05,65,3.208968
1.05,66,3.195821
1.05,67,3.228235
1.05,68,3.214540
1.05,69,3.185132
1.05,70,3.215297
1.05,71,3.200184
1.05,72,3.211414
1.05,73,3.190542
1.06,74,3.218961
1.06,75,3.219059
1.06,76,3.206028
1.06,77,3.187744
1.06,78,3.192947
1.06,79,3.198660
1.06,80,3.208528
1.06,81,3.209413
1.06,82,3.196157
1.06,83,3.211229
1.06,84,3.196027
1.06,85,3.195260
1.06,86,3.212403
1.06,87,3.200587
1.07,88,3.190831
1.07,89,3.195983
1.07,90,3.193126
1.07,91,3.193684
1.07,92,3.208151
1.07,93,3.195984
1.07,94,3.193071
1.07,95,3.201678
1.07,96,3.199303
1.07,97,3.201684
1.07,98,3.204694
1.07,99,3.200848
1.07,100,3.212399
1.08,101,3.210624
1.08,102,3.206821
1.08,103,3.197768
1.08,104,3.223200
1.08,105,3.203264
